Charge_in_mAh,Current,Voltage,Temperature
487.0625,1.5773,8.5358,30.4142
487.0625,1.5773,8.5361,30.6632
487.0625,1.5785,8.535,30.4142
487.0625,1.5773,8.5358,30.4142
487.0625,1.5785,8.535,30.6632
489.6016,1.5773,8.5358,30.6632
489.6016,1.5785,8.5354,30.6632
489.6016,1.5785,8.5358,30.6632
489.6016,1.5773,8.5358,30.6632
489.6016,1.5773,8.5361,30.6632
489.6016,1.5785,8.5358,30.6632
489.6016,1.5773,8.5361,30.6632
489.6016,1.5785,8.5361,30.6632
492.1485,1.5773,8.5361,30.6632
492.1485,1.5773,8.5361,30.6632
492.1485,1.5785,8.5365,30.6632
492.1485,1.5773,8.5365,30.6632
492.1485,1.5785,8.5358,30.6632
492.1485,1.5773,8.5358,30.6632
492.1485,1.5773,8.5361,30.6632
492.1485,1.5773,8.5365,30.6632
494.7188,1.5773,8.5365,30.6632
494.7188,1.5773,8.5365,30.6632
494.7188,1.5785,8.5368,30.6632
494.7188,1.5773,8.5368,30.6632
494.7188,1.5773,8.5365,30.6632
494.7188,1.5773,8.5368,30.6632
494.7188,1.5773,8.5368,30.6632
497.2579,1.5773,8.5368,30.6632
497.2579,1.5773,8.5368,30.6632
497.2579,1.5785,8.5368,30.6632
497.2579,1.5773,8.5365,30.6632
497.2579,1.5785,8.5368,30.6632
497.2579,1.5785,8.5368,30.6632
497.2579,1.5773,8.5368,30.6632
497.2579,1.5785,8.5372,30.6632
499.8047,1.5785,8.5368,30.6632
499.8047,1.5773,8.5365,30.6632
499.8047,1.5773,8.5365,30.6632
499.8047,1.5773,8.5365,30.6632
499.8047,1.5785,8.5368,30.6632
499.8047,1.5773,8.5365,30.6632
499.8047,1.5773,8.5365,30.6632
499.8047,1.5785,8.5368,30.6632
502.3516,1.5785,8.5365,30.6632
502.3516,1.5773,8.5368,30.6632
502.3516,1.5773,8.5365,30.6632
502.3516,1.5785,8.5365,30.6632
502.3516,1.5773,8.5365,30.6632
502.3516,1.5785,8.5361,30.6632
502.3516,1.5773,8.5361,30.6632
502.3516,1.5785,8.5358,30.6632
504.9063,1.5773,8.5358,30.6632
504.9063,1.5773,8.5361,30.6632
504.9063,1.5773,8.5361,30.6632
504.9063,1.5773,8.5365,30.6632
504.9063,1.5785,8.5365,30.6632
504.9063,1.5773,8.5365,30.6632
504.9063,1.5773,8.5365,30.6632
507.4532,1.5773,8.5361,30.6632
507.4532,1.5785,8.5365,30.6632
507.4532,1.5773,8.5365,30.6632
507.4532,1.5773,8.5365,30.6632
507.4532,1.5785,8.5361,30.6632
507.4532,1.5785,8.5368,30.6632
507.4532,1.5785,8.5368,30.6632
507.4532,1.5785,8.5365,30.6632
510,1.5773,8.5368,30.6632
510,1.5773,8.5372,30.6632
510,1.5785,8.5368,30.6632
510,1.5773,8.5372,30.6632
510,1.5785,8.5372,30.6632
510,1.5773,8.5372,30.6632
510,1.5785,8.5368,30.6632
510,1.5773,8.5372,30.6632
512.5625,1.5773,8.5368,30.6632
512.5625,1.5773,8.5368,30.6632
512.5625,1.5785,8.5368,30.6632
512.5625,1.5785,8.5368,30.6632
512.5625,1.5773,8.5368,30.6632
512.5625,1.5773,8.5365,30.6632
512.5625,1.5773,8.5368,30.6632
512.5625,1.5773,8.5368,30.6632
515.1094,1.5785,8.5372,30.6632
515.1094,1.5773,8.5365,30.6632
515.1094,1.5773,8.5372,30.6632
515.1094,1.5773,8.5368,30.6632
515.1094,1.5773,8.5372,30.6632
515.1094,1.5785,8.5368,30.6632
515.1094,1.5773,8.5372,30.6632
515.1094,1.5785,8.5368,30.6632
517.6563,1.5785,8.5372,30.6632
517.6563,1.5785,8.5372,30.6632
517.6563,1.5773,8.5376,30.6632
517.6563,1.5773,8.5376,30.6632
517.6563,1.5773,8.5372,30.6632
517.6563,1.5785,8.5376,30.6632
517.6563,1.5773,8.5372,30.6632
520.211,1.5773,8.5376,30.6632
520.211,1.5773,8.5372,30.6632
520.211,1.5785,8.5376,30.6632
520.211,1.5785,8.5372,30.6632
520.211,1.5773,8.5372,30.6632
520.211,1.5773,8.5368,30.6632
520.211,1.5785,8.5365,30.6632
520.211,1.5785,8.5368,30.6632
522.75,1.5773,8.5365,30.6632
522.75,1.5773,8.5372,30.6632
522.75,1.5773,8.5372,30.6632
522.75,1.5773,8.5372,30.6632
522.75,1.5773,8.5368,30.6632
522.75,1.5785,8.5372,30.6632
522.75,1.5785,8.5372,30.6632
522.75,1.5785,8.5376,30.6632
525.3047,1.5773,8.5376,30.6632
525.3047,1.5773,8.5372,30.6632
525.3047,1.5785,8.5376,30.6632
525.3047,1.5785,8.5376,30.6632
525.3047,1.5773,8.5379,30.6632
525.3047,1.5785,8.5379,30.6632
525.3047,1.5785,8.5383,30.6632
525.3047,1.5785,8.5376,30.6632
527.8516,1.5785,8.5379,30.6632
527.8516,1.5785,8.5379,30.6632
527.8516,1.5773,8.5379,30.6632
527.8516,1.5785,8.5383,30.6632
527.8516,1.5785,8.5379,30.6632
527.8516,1.5773,8.5379,30.6632
527.8516,1.5761,8.5379,30.6632
530.3985,1.5785,8.5379,30.6632
530.3985,1.5773,8.5383,30.6632
530.3985,1.5785,8.5383,30.6632
530.3985,1.5773,8.5386,30.6632
530.3985,1.5773,8.5386,30.6632
530.3985,1.5785,8.5383,30.6632
530.3985,1.5785,8.539,30.6632
530.3985,1.5773,8.5383,30.6632
532.9454,1.5785,8.5386,30.6632
532.9454,1.5773,8.5386,30.6632
532.9454,1.5785,8.5386,30.6632
532.9454,1.5773,8.5386,30.6632
532.9454,1.5785,8.5383,30.6632
532.9454,1.5773,8.5383,30.6632
532.9454,1.5773,8.5383,30.6632
532.9454,1.5773,8.5383,30.6632
535.5157,1.5785,8.5383,30.6632
535.5157,1.5773,8.5383,30.6632
535.5157,1.5785,8.5383,30.6632
535.5157,1.5773,8.5379,30.6632
535.5157,1.5773,8.5383,30.6632
535.5157,1.5773,8.5383,30.6632
535.5157,1.5761,8.5383,30.6632
535.5157,1.5773,8.5383,30.6632
538.0547,1.5785,8.5383,30.6632
538.0547,1.5785,8.5386,30.6632
538.0547,1.5785,8.5383,30.6632
538.0547,1.5773,8.5383,30.6632
538.0547,1.5773,8.5379,30.6632
538.0547,1.5773,8.5386,30.6632
538.0547,1.5785,8.5383,30.6632
540.6016,1.5785,8.5386,30.6632
540.6016,1.5785,8.5383,30.6632
540.6016,1.5773,8.5383,30.6632
540.6016,1.5785,8.5379,30.6632
540.6016,1.5773,8.5386,30.6632
540.6016,1.5773,8.5386,30.6632
540.6016,1.5785,8.5386,30.6632
540.6016,1.5773,8.5379,30.6632
543.1641,1.5773,8.5379,30.6632
543.1641,1.5773,8.5379,30.6632
543.1641,1.5785,8.5379,30.6632
543.1641,1.5785,8.5383,30.6632
543.1641,1.5785,8.5386,30.6632
543.1641,1.5773,8.5386,30.6632
543.1641,1.5773,8.5383,30.6632
543.1641,1.5785,8.5386,30.6632
545.711,1.5773,8.5379,30.6632
545.711,1.5785,8.5383,30.6632
545.711,1.5773,8.5379,30.6632
545.711,1.5785,8.5386,30.6632
545.711,1.5773,8.5383,30.6632
545.711,1.5773,8.5386,30.6632
545.711,1.5773,8.5383,30.6632
545.711,1.5773,8.5383,30.6632
548.25,1.5773,8.5383,30.6632
548.25,1.5785,8.5386,30.6632
548.25,1.5785,8.5383,30.6632
548.25,1.5773,8.5386,30.6632
548.25,1.5785,8.5386,30.6632
548.25,1.5773,8.5383,30.6632
548.25,1.5773,8.5383,30.6632
550.7969,1.5785,8.5386,30.6632
550.7969,1.5785,8.539,30.6632
550.7969,1.5773,8.539,30.6632
550.7969,1.5773,8.539,30.6632
550.7969,1.5773,8.5394,30.6632
550.7969,1.5773,8.539,30.6632
550.7969,1.5773,8.5386,30.6632
550.7969,1.5773,8.539,30.6632
553.3672,1.5773,8.539,30.6632
553.3672,1.5773,8.539,30.6632
553.3672,1.5773,8.5386,30.6632
553.3672,1.5773,8.539,30.6632
553.3672,1.5773,8.5386,30.6632
553.3672,1.5773,8.5386,30.6632
553.3672,1.5785,8.5386,30.6632
553.3672,1.5773,8.5383,30.6632
555.9063,1.5785,8.539,30.6632
555.9063,1.5773,8.5386,30.6632
555.9063,1.5773,8.5386,30.6632
555.9063,1.5773,8.5386,30.6632
555.9063,1.5785,8.5386,30.6632
555.9063,1.5773,8.539,30.6632
555.9063,1.5785,8.5394,30.6632
555.9063,1.5773,8.539,30.6632
558.4532,1.5773,8.539,30.6632
558.4532,1.5785,8.539,30.6632
558.4532,1.5773,8.5386,30.6632
558.4532,1.5773,8.5394,30.6632
558.4532,1.5785,8.5386,30.6632
558.4532,1.5773,8.5394,30.6632
558.4532,1.5773,8.539,30.6632
561.0079,1.5773,8.5386,30.6632
561.0079,1.5773,8.5386,30.6632
561.0079,1.5773,8.539,30.6632
561.0079,1.5773,8.5386,30.6632
561.0079,1.5773,8.5386,30.6632
561.0079,1.5773,8.5386,30.6632
561.0079,1.5773,8.5394,30.6632
561.0079,1.5785,8.539,30.6632
563.5547,1.5773,8.5386,30.6632
563.5547,1.5773,8.5386,30.6632
563.5547,1.5773,8.5386,30.6632
563.5547,1.5773,8.5386,30.6632
563.5547,1.5785,8.539,30.6632
563.5547,1.5785,8.539,30.6632
563.5547,1.5773,8.539,30.6632
563.5547,1.5773,8.5397,30.6632
566.1016,1.5773,8.5386,30.6632
566.1016,1.5785,8.539,30.6632
566.1016,1.5785,8.5386,30.6632
566.1016,1.5785,8.539,30.6632
566.1016,1.5773,8.539,30.6632
566.1016,1.5785,8.539,30.6632
566.1016,1.5773,8.5386,30.6632
566.1016,1.5773,8.5386,30.6632
568.6641,1.5773,8.5383,30.6632
568.6641,1.5773,8.539,30.6632
568.6641,1.5785,8.539,30.6632
568.6641,1.5785,8.539,30.6632
568.6641,1.5785,8.5386,30.6632
568.6641,1.5773,8.539,30.6632
568.6641,1.5773,8.5386,30.6632
571.211,1.5785,8.5386,30.6632
571.211,1.5773,8.5383,30.6632
571.211,1.5785,8.539,30.6632
571.211,1.5773,8.5383,30.6632
571.211,1.5773,8.5386,30.6632
571.211,1.5773,8.5383,30.6632
571.211,1.5773,8.5383,30.6632
571.211,1.5773,8.5379,30.6632
573.7579,1.5773,8.5383,30.6632
573.7579,1.5773,8.5383,30.6632
573.7579,1.5773,8.5383,30.6632
573.7579,1.5773,8.5383,30.6632
573.7579,1.5785,8.5379,30.6632
573.7579,1.5761,8.5383,30.6632
573.7579,1.5773,8.5379,30.6632
573.7579,1.5773,8.5383,30.6632
576.3047,1.5773,8.5379,30.6632
576.3047,1.5785,8.5383,30.6632
576.3047,1.5785,8.5383,30.6632
576.3047,1.5773,8.5383,30.6632
576.3047,1.5773,8.5379,30.6632
576.3047,1.5785,8.5383,30.6632
576.3047,1.5785,8.5383,30.6632
576.3047,1.5773,8.5379,30.6632
578.8594,1.5773,8.5379,30.6632
578.8594,1.5773,8.5383,30.6632
578.8594,1.5773,8.5379,30.6632
578.8594,1.5773,8.5379,30.6632
578.8594,1.5773,8.5376,30.6632
578.8594,1.5773,8.5376,30.6632
578.8594,1.5773,8.5376,30.6632
578.8594,1.5773,8.5379,30.6632
581.3985,1.5785,8.5379,30.6632
581.3985,1.5773,8.5376,30.6632
581.3985,1.5773,8.5376,30.6632
581.3985,1.5785,8.5376,30.6632
581.3985,1.5773,8.5379,30.6632
581.3985,1.5773,8.5379,30.6632
581.3985,1.5785,8.5379,30.6632
583.961,1.5773,8.5379,30.6632
583.961,1.5773,8.5376,30.6632
583.961,1.5773,8.5379,30.6632
583.961,1.5773,8.5383,30.6632
583.961,1.5785,8.5383,30.6632
583.961,1.5785,8.5383,30.6632
583.961,1.5761,8.5379,30.6632
583.961,1.5773,8.5383,30.6632
586.5079,1.5773,8.5379,30.6632
586.5079,1.5773,8.5383,30.6632
586.5079,1.5773,8.5376,30.6632
586.5079,1.5773,8.5379,30.6632
586.5079,1.5773,8.5376,30.6632
586.5079,1.5773,8.5379,30.6632
586.5079,1.5773,8.5376,30.6632
586.5079,1.5773,8.5379,30.6632
589.0469,1.5773,8.5372,30.6632
589.0469,1.5785,8.5379,30.6632
589.0469,1.5785,8.5379,30.6632
589.0469,1.5773,8.5376,30.6632
589.0469,1.5773,8.5379,30.6632
589.0469,1.5773,8.5383,30.6632
589.0469,1.5773,8.5379,30.6632
589.0469,1.5785,8.5383,30.6632
591.6094,1.5773,8.5379,30.6632
591.6094,1.5773,8.5386,30.6632
591.6094,1.5785,8.5383,30.6632
591.6094,1.5773,8.5386,30.6632
591.6094,1.5773,8.5383,30.6632
591.6094,1.5773,8.5383,30.6632
591.6094,1.5785,8.5386,30.6632
594.1563,1.5785,8.5383,30.6632
594.1563,1.5773,8.5383,30.6632
594.1563,1.5773,8.5383,30.6632
594.1563,1.5785,8.5383,30.6632
594.1563,1.5785,8.5379,30.6632
594.1563,1.5785,8.5386,30.6632
594.1563,1.5773,8.5379,30.6632
594.1563,1.5773,8.5383,30.6632
596.7032,1.5773,8.5386,30.6632
596.7032,1.5773,8.5386,30.6632
596.7032,1.5773,8.5383,30.6632
596.7032,1.5785,8.5386,30.6632
596.7032,1.5773,8.5386,30.6632
596.7032,1.5773,8.539,30.6632
596.7032,1.5773,8.5383,30.6632
596.7032,1.5773,8.5379,30.6632
599.25,1.5773,8.5379,30.6632
599.25,1.5773,8.5383,30.6632
599.25,1.5785,8.5379,30.6632
599.25,1.5785,8.5383,30.6632
599.25,1.5773,8.5379,30.6632
599.25,1.5785,8.5383,30.6632
599.25,1.5773,8.5376,30.6632
599.25,1.5785,8.5379,30.9123
601.8047,1.5773,8.5379,30.6632
601.8047,1.5785,8.5383,30.6632
601.8047,1.5785,8.5379,30.6632
601.8047,1.5785,8.5376,30.6632
601.8047,1.5773,8.5376,30.6632
601.8047,1.5773,8.5383,30.6632
601.8047,1.5773,8.5379,30.6632
604.3594,1.5773,8.5379,30.6632
604.3594,1.5773,8.5383,30.6632
604.3594,1.5773,8.5383,30.6632
604.3594,1.5773,8.5379,30.6632
604.3594,1.5785,8.5376,30.6632
604.3594,1.5785,8.5379,30.6632
604.3594,1.5773,8.5383,30.6632
604.3594,1.5773,8.5383,30.6632
606.8907,1.5773,8.5379,30.6632
606.8907,1.5785,8.5383,30.6632
606.8907,1.5773,8.5379,30.6632
606.8907,1.5773,8.5379,30.6632
606.8907,1.5785,8.5376,30.6632
606.8907,1.5773,8.5383,30.6632
606.8907,1.5773,8.5379,30.6632
606.8907,1.5785,8.5379,30.6632
609.461,1.5797,8.5383,30.6632
609.461,1.5785,8.5383,30.6632
609.461,1.5785,8.5386,30.6632
609.461,1.5773,8.5383,30.6632
609.461,1.5773,8.5386,30.6632
609.461,1.5785,8.5383,30.6632
609.461,1.5785,8.5386,30.6632
609.461,1.5773,8.5383,30.6632
612.0079,1.5785,8.5386,30.9123
612.0079,1.5773,8.5383,30.6632
612.0079,1.5785,8.5386,30.6632
612.0079,1.5773,8.5383,30.6632
612.0079,1.5773,8.5386,30.9123
612.0079,1.5773,8.5379,30.9123
612.0079,1.5773,8.5383,30.9123
614.5469,1.5773,8.5383,30.6632
614.5469,1.5773,8.5383,30.9123
614.5469,1.5773,8.5379,30.9123
614.5469,1.5785,8.539,30.9123
614.5469,1.5773,8.5383,30.9123
614.5469,1.5773,8.5386,30.9123
614.5469,1.5773,8.5383,30.9123
614.5469,1.5785,8.5386,30.9123
617.1016,1.5773,8.5383,30.9123
617.1016,1.5773,8.5386,30.9123
617.1016,1.5773,8.5376,30.6632
617.1016,1.5785,8.5383,30.6632
617.1016,1.5785,8.5383,30.9123
617.1016,1.5773,8.5383,30.9123
617.1016,1.5773,8.5383,30.9123
617.1016,1.5773,8.5386,30.9123
619.6563,1.5785,8.5386,30.9123
619.6563,1.5785,8.5383,30.6632
619.6563,1.5773,8.5383,30.9123
619.6563,1.5785,8.5386,30.9123
619.6563,1.5785,8.5386,30.9123
619.6563,1.5785,8.5386,30.9123
619.6563,1.5785,8.5386,30.9123
619.6563,1.5773,8.5383,30.9123
622.2032,1.5773,8.5379,30.9123
622.2032,1.5773,8.5383,30.9123
622.2032,1.5785,8.539,30.9123
622.2032,1.5773,8.5386,30.9123
622.2032,1.5785,8.539,30.9123
622.2032,1.5773,8.539,30.6632
622.2032,1.5773,8.539,30.9123
624.7579,1.5773,8.539,30.9123
624.7579,1.5785,8.5386,30.9123
624.7579,1.5785,8.539,30.9123
624.7579,1.5785,8.539,30.9123
624.7579,1.5785,8.5386,30.9123
624.7579,1.5773,8.5386,30.9123
624.7579,1.5773,8.5383,30.9123
624.7579,1.5773,8.5386,30.9123
627.3125,1.5773,8.5386,30.9123
627.3125,1.5773,8.539,30.9123
627.3125,1.5773,8.539,30.9123
627.3125,1.5785,8.539,30.9123
627.3125,1.5773,8.539,30.9123
627.3125,1.5785,8.539,30.9123
627.3125,1.5785,8.5386,30.9123
627.3125,1.5785,8.5383,30.9123
629.8594,1.5773,8.5386,30.9123
629.8594,1.5773,8.539,30.9123
629.8594,1.5773,8.539,30.9123
629.8594,1.5773,8.539,30.9123
629.8594,1.5785,8.539,30.9123
629.8594,1.5773,8.539,30.9123
629.8594,1.5773,8.5394,30.9123
629.8594,1.5773,8.5394,30.9123
632.4063,1.5773,8.5394,30.9123
632.4063,1.5773,8.539,30.9123
632.4063,1.5785,8.5394,30.9123
632.4063,1.5773,8.5394,30.9123
632.4063,1.5773,8.5394,30.9123
632.4063,1.5785,8.539,30.9123
632.4063,1.5785,8.5397,30.9123
632.4063,1.5773,8.539,30.9123
634.9532,1.5785,8.5397,30.9123
634.9532,1.5773,8.5394,30.9123
634.9532,1.5773,8.5397,30.9123
634.9532,1.5773,8.5394,30.9123
634.9532,1.5773,8.5394,30.9123
634.9532,1.5785,8.539,30.9123
634.9532,1.5785,8.5394,30.9123
637.5079,1.5773,8.5394,30.9123
637.5079,1.5773,8.5394,30.9123
637.5079,1.5773,8.5397,30.9123
637.5079,1.5773,8.5394,30.9123
637.5079,1.5761,8.5394,30.9123
637.5079,1.5773,8.5386,30.9123
637.5079,1.5785,8.539,30.9123
637.5079,1.5773,8.539,30.9123
640.0547,1.5773,8.5397,30.9123
640.0547,1.5773,8.5394,30.9123
640.0547,1.5785,8.5397,30.9123
640.0547,1.5785,8.539,30.9123
640.0547,1.5773,8.5394,30.9123
640.0547,1.5773,8.5386,30.9123
640.0547,1.5773,8.5397,30.9123
640.0547,1.5773,8.5394,30.9123
642.6094,1.5785,8.5397,30.9123
642.6094,1.5785,8.5394,30.9123
642.6094,1.5773,8.5397,30.9123
642.6094,1.5773,8.5397,30.9123
642.6094,1.5773,8.5397,30.9123
642.6094,1.5785,8.5397,30.9123
642.6094,1.5773,8.5397,30.9123
642.6094,1.5773,8.539,30.9123
645.1563,1.5773,8.5394,30.9123
645.1563,1.5773,8.5397,30.9123
645.1563,1.5773,8.5397,30.9123
645.1563,1.5785,8.5397,30.9123
645.1563,1.5773,8.5394,30.9123
645.1563,1.5773,8.5394,30.9123
645.1563,1.5785,8.5394,30.9123
647.7032,1.5773,8.539,30.9123
647.7032,1.5785,8.539,30.9123
647.7032,1.5773,8.5394,30.9123
647.7032,1.5785,8.539,30.9123
647.7032,1.5785,8.5394,30.9123
647.7032,1.5773,8.5394,30.9123
647.7032,1.5773,8.5394,30.9123
647.7032,1.5773,8.5394,30.9123
650.2579,1.5785,8.5394,30.9123
650.2579,1.5773,8.5394,30.9123
650.2579,1.5785,8.5397,30.9123
650.2579,1.5773,8.539,30.9123
650.2579,1.5785,8.5394,30.9123
650.2579,1.5773,8.539,30.9123
650.2579,1.5785,8.5394,30.9123
650.2579,1.5773,8.539,30.9123
652.8047,1.5785,8.5394,30.9123
652.8047,1.5773,8.539,30.9123
652.8047,1.5785,8.5394,30.9123
652.8047,1.5785,8.539,30.9123
652.8047,1.5773,8.539,30.9123
652.8047,1.5773,8.539,30.9123
652.8047,1.5785,8.5386,30.9123
652.8047,1.5773,8.539,30.9123
655.3516,1.5773,8.5397,30.9123
655.3516,1.5773,8.5394,30.9123
655.3516,1.5773,8.5394,30.9123
655.3516,1.5785,8.5394,30.9123
655.3516,1.5785,8.539,30.9123
655.3516,1.5773,8.539,30.9123
655.3516,1.5785,8.539,30.9123
657.9063,1.5773,8.539,30.9123
657.9063,1.5773,8.5394,30.9123
657.9063,1.5773,8.5394,30.9123
657.9063,1.5773,8.5386,30.9123
657.9063,1.5773,8.5394,30.9123
657.9063,1.5773,8.539,30.9123
657.9063,1.5773,8.5394,30.9123
657.9063,1.5797,8.5394,30.9123
660.4532,1.5785,8.539,30.9123
660.4532,1.5785,8.539,30.9123
660.4532,1.5773,8.5394,30.9123
660.4532,1.5773,8.539,30.9123
660.4532,1.5785,8.539,30.9123
660.4532,1.5773,8.5394,30.9123
660.4532,1.5773,8.539,30.9123
660.4532,1.5773,8.539,30.9123
663.0079,1.5785,8.5394,30.9123
663.0079,1.5785,8.5394,30.9123
663.0079,1.5773,8.539,30.9123
663.0079,1.5785,8.5386,30.9123
663.0079,1.5785,8.539,30.9123
663.0079,1.5785,8.5394,30.9123
663.0079,1.5785,8.5397,30.9123
663.0079,1.5785,8.5394,30.9123
665.5547,1.5773,8.5394,30.9123
665.5547,1.5773,8.5394,30.9123
665.5547,1.5797,8.539,30.9123
665.5547,1.5773,8.5394,30.9123
665.5547,1.5785,8.539,30.9123
665.5547,1.5773,8.5394,30.9123
665.5547,1.5773,8.5394,30.9123
668.1094,1.5785,8.5386,30.9123
668.1094,1.5785,8.539,30.9123
668.1094,1.5785,8.539,30.9123
668.1094,1.5773,8.539,30.9123
668.1094,1.5785,8.5394,30.9123
668.1094,1.5785,8.539,30.9123
668.1094,1.5773,8.539,30.9123
668.1094,1.5785,8.539,30.9123
670.6563,1.5797,8.5397,30.9123
670.6563,1.5773,8.5386,30.9123
670.6563,1.5773,8.5394,30.9123
670.6563,1.5785,8.539,30.9123
670.6563,1.5773,8.5394,30.9123
670.6563,1.5785,8.5397,30.9123
670.6563,1.5773,8.5394,30.9123
670.6563,1.5773,8.5386,30.9123
673.2032,1.5785,8.5394,30.9123
673.2032,1.5773,8.5394,30.9123
673.2032,1.5773,8.5394,30.9123
673.2032,1.5797,8.5397,30.9123
673.2032,1.5785,8.5394,30.9123
673.2032,1.5773,8.5397,30.9123
673.2032,1.5785,8.5394,30.9123
673.2032,1.5785,8.539,30.9123
675.75,1.5773,8.539,30.9123
675.75,1.5785,8.539,30.9123
675.75,1.5773,8.539,30.9123
675.75,1.5785,8.5394,30.9123
675.75,1.5785,8.5394,30.9123
675.75,1.5773,8.539,30.9123
675.75,1.5785,8.539,30.9123
678.3125,1.5773,8.5394,30.9123
678.3125,1.5773,8.5386,30.9123
678.3125,1.5785,8.539,30.9123
678.3125,1.5773,8.5386,30.9123
678.3125,1.5773,8.539,30.9123
678.3125,1.5785,8.5386,30.9123
678.3125,1.5773,8.539,30.9123
678.3125,1.5773,8.539,30.9123
680.8594,1.5773,8.539,30.9123
680.8594,1.5785,8.539,30.9123
680.8594,1.5785,8.5386,30.9123
680.8594,1.5773,8.5386,30.9123
680.8594,1.5773,8.5394,30.9123
680.8594,1.5785,8.539,30.9123
680.8594,1.5785,8.539,30.9123
680.8594,1.5773,8.5394,30.9123
683.4063,1.5785,8.539,30.9123
683.4063,1.5773,8.539,30.9123
683.4063,1.5785,8.539,30.9123
683.4063,1.5773,8.539,30.9123
683.4063,1.5773,8.539,30.9123
683.4063,1.5785,8.539,30.9123
683.4063,1.5773,8.539,30.9123
683.4063,1.5785,8.5386,30.9123
685.9532,1.5785,8.539,30.9123
685.9532,1.5773,8.539,30.9123
685.9532,1.5785,8.539,30.9123
685.9532,1.5773,8.5386,30.9123
685.9532,1.5797,8.5386,30.9123
685.9532,1.5773,8.5383,30.9123
685.9532,1.5785,8.5383,30.9123
685.9532,1.5773,8.5386,30.9123
688.5079,1.5785,8.5386,30.9123
688.5079,1.5785,8.5386,30.9123
688.5079,1.5773,8.5386,30.9123
688.5079,1.5773,8.539,30.9123
688.5079,1.5785,8.539,30.9123
688.5079,1.5773,8.5386,30.9123
688.5079,1.5773,8.5386,30.9123
691.0469,1.5797,8.539,30.9123
691.0469,1.5773,8.539,30.9123
691.0469,1.5785,8.539,30.9123
691.0469,1.5773,8.539,30.9123
691.0469,1.5785,8.539,30.9123
691.0469,1.5785,8.539,30.9123
691.0469,1.5773,8.539,30.9123
691.0469,1.5785,8.5386,30.9123
693.6016,1.5773,8.5394,30.9123
693.6016,1.5773,8.539,30.9123
693.6016,1.5773,8.539,30.9123
693.6016,1.5785,8.539,30.9123
693.6016,1.5785,8.5394,30.9123
693.6016,1.5773,8.5394,30.9123
693.6016,1.5785,8.5394,30.9123
693.6016,1.5785,8.5394,30.9123
696.1485,1.5785,8.5397,30.9123
696.1485,1.5773,8.5397,30.9123
696.1485,1.5785,8.5401,30.9123
696.1485,1.5773,8.539,30.9123
696.1485,1.5773,8.5394,30.9123
696.1485,1.5773,8.5397,30.9123
696.1485,1.5785,8.5397,30.9123
696.1485,1.5773,8.539,30.9123
698.711,1.5785,8.539,30.9123
698.711,1.5785,8.5386,30.9123
698.711,1.5773,8.539,30.9123
698.711,1.3588,8.6031,30.9123
698.711,1.3588,8.6013,30.9123
698.711,1.3588,8.6002,30.9123
698.711,1.36,8.6009,30.9123
698.711,1.3588,8.6017,30.9123
701.25,1.3588,8.6006,30.9123
701.25,1.3588,8.6013,30.9123
701.25,1.36,8.6013,30.9123
701.25,1.3588,8.602,30.9123
701.25,1.3588,8.602,30.9123
701.25,1.3588,8.6024,30.9123
701.25,1.36,8.6024,30.9123
701.25,1.36,8.6027,30.9123
701.25,1.36,8.6024,30.9123
703.8047,1.3588,8.6031,30.9123
703.8047,1.3588,8.6031,30.9123
703.8047,1.3588,8.6031,30.9123
703.8047,1.36,8.6031,30.9123
703.8047,1.36,8.6031,30.9123
703.8047,1.3588,8.6035,30.9123
703.8047,1.36,8.6035,30.9123
703.8047,1.3588,8.6027,30.9123
703.8047,1.3588,8.6042,30.9123
706.3594,1.3588,8.6042,30.9123
706.3594,1.3588,8.6042,30.9123
706.3594,1.3588,8.6042,30.9123
706.3594,1.36,8.6035,30.6632
706.3594,1.3588,8.6038,30.6632
706.3594,1.3588,8.6042,30.6632
706.3594,1.3588,8.6045,30.6632
706.3594,1.3588,8.6049,30.6632
706.3594,1.3588,8.6042,30.6632
708.9063,1.3588,8.6045,30.6632
708.9063,1.3588,8.6038,30.6632
708.9063,1.36,8.6045,30.6632
708.9063,1.3588,8.6045,30.6632
708.9063,1.3588,8.6049,30.6632
708.9063,1.36,8.6045,30.6632
708.9063,1.3588,8.6042,30.6632
708.9063,1.36,8.6045,30.6632
708.9063,1.3588,8.6049,30.6632
711.4532,1.3588,8.6053,30.6632
711.4532,1.3588,8.6049,30.6632
711.4532,1.3588,8.6053,30.6632
711.4532,1.3588,8.6056,30.6632
711.4532,1.36,8.606,30.6632
711.4532,1.36,8.606,30.6632
711.4532,1.3588,8.6056,30.6632
711.4532,1.36,8.6056,30.6632
711.4532,1.36,8.6056,30.6632
714.0157,1.36,8.6063,30.6632
714.0157,1.36,8.606,30.6632
714.0157,1.36,8.606,30.6632
714.0157,1.36,8.6063,30.6632
714.0157,1.36,8.6056,30.6632
714.0157,1.36,8.6067,30.6632
714.0157,1.3588,8.6063,30.6632
714.0157,1.3588,8.6067,30.6632
714.0157,1.3588,8.6063,30.6632
716.5625,1.36,8.6063,30.6632
716.5625,1.3588,8.6063,30.6632
716.5625,1.3588,8.6063,30.6632
716.5625,1.3588,8.6067,30.6632
716.5625,1.3588,8.6067,30.6632
716.5625,1.36,8.6071,30.6632
716.5625,1.36,8.6056,30.6632
716.5625,1.3588,8.6063,30.6632
